"padacchedah","anvaya","spart"
"नूनं अमृतानां कतमस्य कस्य देवस्य चारु नाम मनामहे कः नः पुनः मह्या(मह्यै) अदितये दात्(अदात्) पितरं च मातरं च दृशेयं","कस्य नूनं कतमस्य अमृतानां मनामहे चारु देवस्य नाम कः नः मह्या(मह्यै) अदितये पुनः दात्(अदात्) पितरं च दृशेयं मातरं च"," कस्य॑ नू॒नं क॑त॒मस्या॒मृता॑नां॒ मना॑महे॒ चारु॑ दे॒वस्य॒ नाम॑ ।# को नो॑ म॒ह्या अदि॑तये॒ पुन॑र्दात्पि॒तरं॑ च दृ॒शेयं॑ मा॒तरं॑ च ॥"
"वयं अमृतानां प्रथमस्य अग्नेः देवस्य चारु नाम मनामहे सः नः पुनः मह्या(मह्यै) अदितये दात्(अदात्) पितरं च मातरं च दृशेयं","अग्नेः वयं प्रथमस्य अमृतानां मनामहे चारु देवस्य नाम सः नः मह्या(मह्यै) अदितये पुनः दात्(अदात्) पितरं च दृशेयं मातरं च"," अ॒ग्नेर्व॒यं प्र॑थ॒मस्या॒मृता॑नां॒ मना॑महे॒ चारु॑ दे॒वस्य॒ नाम॑ ।# स नो॑ म॒ह्या अदि॑तये॒ पुन॑र्दात्पि॒तरं॑ च दृ॒शेयं॑ मा॒तरं॑ च ॥"
"सदा अवन् सवितः देव वार्याणां ईशानं त्वा भागं (वयं) अभि_ईमहे","त्वा देव सवितः ईशानं वार्याणां सदा अवन् भागं अभि_ईमहे (वयं)"," अ॒भि त्वा॑ देव सवित॒रीशा॑नं॒ वार्या॑णाम् ।# सदा॑वन्भा॒गमी॑महे ॥"
"चित्(पूजार्थः) हि(प्रसिद्धिः) इत्था निदः पुरा अ-द्वेषः शशमानः ते हस्तयोः यः भगः (अस्माभिः) दधे (तं) (भगं) (वयं) (अभि_ईमहे)","यः चित्(पूजार्थः) हि(प्रसिद्धिः) ते इत्था भगः शशमानः पुरा निदः अ-द्वेषः हस्तयोः दधे (अस्माभिः) (तं) (भगं) (वयं) (अभि_ईमहे)"," यश्चि॒द्धि त॑ इ॒त्था भगः॑ शशमा॒नः पु॒रा नि॒दः ।# अ॒द्वे॒षो हस्त॑योर्द॒धे ॥"
"रायः मूर्धानम् आरभे ते वयं भग-भक्तस्य तव अवसा उत्_अशेम","भग-भक्तस्य ते वयं उत्_अशेम तव अवसा मूर्धानम् रायः आरभे"," भग॑भक्तस्य ते व॒यमुद॑शेम॒ तवाव॑सा ।# मू॒र्धानं॑ रा॒य आ॒रभे॑ ॥"
"पतयन्तः अमी वयः चन ते क्षत्रं नहि आपुः न सहः (आपुः) न मन्युं (आपुः) अ-निमिषं चरन्तीः इमाः आपः न (आपुः) वातस्य अभ्वं ये न प्रमीनन्ति","(आपुः) (आपुः) (आपुः) नहि ते क्षत्रं न सहः न मन्युं वयः चन अमी पतयन्तः आपुः न इमाः आपः अ-निमिषं चरन्तीः न ये वातस्य प्रमीनन्ति अभ्वं"," न॒हि ते॑ क्ष॒त्रं न सहो॒ न म॒न्युं वय॑श्च॒नामी प॒तय॑न्त आ॒पुः ।# नेमा आपो॑ अनिमि॒षं चर॑न्ती॒र्न ये वात॑स्य प्रमि॒नन्त्यभ्व॑म् ॥"
"पूत-दक्षः राजा वरुणः अ-बुध्ने वनस्य स्तूपं ऊर्ध्वम् ददते (ते) नीचीनाः स्थुः(अस्थुः) एषां(रश्मीनां) बुध्नः उपरि (तिष्ठति) केतवः अस्मे अन्तर् निहिताः स्युः","अ-बुध्ने राजा वरुणः वनस्य ऊर्ध्वम् स्तूपं ददते पूत-दक्षः नीचीनाः स्थुः(अस्थुः) उपरि बुध्नः एषां(रश्मीनां) अस्मे अन्तर् निहिताः केतवः स्युः (ते) (तिष्ठति)"," अ॒बु॒ध्ने राजा॒ वरु॑णो॒ वन॑स्यो॒र्ध्वं स्तूपं॑ ददते पू॒तद॑क्षः ।# नी॒चीनाः॑ स्थुरु॒परि॑ बु॒ध्न ए॑षाम॒स्मे अ॒न्तर्निहि॑ताः के॒तवः॑ स्युः ॥"
"राजा वरुणः सूर्याय(सूर्यस्य) पन्थां उरुं हि अनु-एतवै उ(एव) चकार अ-पदे पादौ प्रति-धातवे अकः(अकार्षीत्) उत हृदया-विधः चित् अप-वक्ता (भवतु)","उरुं हि राजा वरुणः चकार सूर्याय(सूर्यस्य) पन्थां अनु-एतवै उ(एव) अ-पदे पादौ प्रति-धातवे अकः(अकार्षीत्) उत अप-वक्ता हृदया-विधः चित् (भवतु)"," उ॒रुं हि राजा॒ वरु॑णश्च॒कार॒ सूर्या॑य॒ पन्था॒मन्वे॑त॒वा उ॑ ।# अ॒पदे॒ पादा॒ प्रति॑धातवेऽकरु॒ताप॑व॒क्ता हृ॑दया॒विध॑श्चित् ॥"
"राजन् ते शतं सहस्रम् (वा) भिषजः (सन्ति) ते सु-मतिः उर्वी गभीरा अस्तु निर्-ऋतिम् पराचैः दूरे बाधस्व कृतं चित्(अपि) एनः अस्मत् प्रमुमुग्धि","(वा) (सन्ति) शतं ते राजन् भिषजः सहस्रम् उर्वी गभीरा सु-मतिः ते अस्तु बाधस्व दूरे निर्-ऋतिम् पराचैः कृतं चित्(अपि) एनः प्रमुमुग्धि अस्मत्"," श॒तं ते॑ राजन्भि॒षजः॑ स॒हस्र॑मु॒र्वी ग॑भी॒रा सु॑म॒तिष्टे॑ अस्तु ।# बाध॑स्व दू॒रे निर्ऋ॑तिं परा॒चैः कृ॒तं चि॒देनः॒ प्र मु॑मुग्ध्य॒स्मत् ॥"
"उच्चैः नि-हिताः ये ऋक्षाः अमी(अमीभिः) नक्तं ददृश्रे (ते) दिवा कुह चित् ईयुः वरुणस्य व्रतानि अ-दब्धानि (सन्ति) वि चाकशत् चन्द्रमाः नक्तं एति","(सन्ति) अमी(अमीभिः) ये ऋक्षाः नि-हिताः उच्चैः नक्तं ददृश्रे कुह चित् दिवा ईयुः अ-दब्धानि वरुणस्य व्रतानि वि चाकशत् चन्द्रमाः नक्तं एति (ते)"," अ॒मी य ऋक्षा॒ निहि॑तास उ॒च्चा नक्तं॒ ददृ॑श्रे॒ कुह॑ चि॒द्दिवे॑युः ।# अद॑ब्धानि॒ वरु॑णस्य व्र॒तानि॑ वि॒चाक॑शच्च॒न्द्रमा॒ नक्त॑मेति ॥"
"ब्रह्मणा वन्दमानः (अहं) त्वा तत्(आयुः) यामि(याचे) यजमानः हविर्भिः तत् आ_शास्ते इह अ-हेळमानः (त्वं) बोधि उरु-शंस वरुण नः आयुः मा प्र_मोषीः(अमोषीः)","तत्(आयुः) त्वा यामि(याचे) ब्रह्मणा वन्दमानः तत् आ_शास्ते यजमानः हविर्भिः अ-हेळमानः वरुण इह बोधि उरु-शंस मा नः आयुः प्र_मोषीः(अमोषीः) (अहं) (त्वं)"," तत्त्वा॑ यामि॒ ब्रह्म॑णा॒ वन्द॑मान॒स्तदा शा॑स्ते॒ यज॑मानो ह॒विर्भिः॑ ।# अहे॑ळमानो वरुणे॒ह बो॒ध्युरु॑शंस॒ मा न॒ आयुः॒ प्र मो॑षीः ॥"
"तत् इत्(एव) नक्तं मह्यं आहुः तत् दिवा (आहुः) हृदः अयं केतः तत् आ वि_चष्टे गृभीतः शुनःशेपः यं अह्वत् सः राजा वरुणः अस्मान् मुमोक्तु","(आहुः) तत् इत्(एव) नक्तं तत् दिवा मह्यं आहुः तत् अयं केतः हृदः आ वि_चष्टे शुनःशेपः यं अह्वत् गृभीतः सः अस्मान् राजा वरुणः मुमोक्तु"," तदिन्नक्तं॒ तद्दिवा॒ मह्य॑माहु॒स्तद॒यं केतो॑ हृ॒द आ वि च॑ष्टे ।# शुनः॒शेपो॒ यमह्व॑द्गृभी॒तः सो अ॒स्मान्राजा॒ वरु॑णो मुमोक्तु ॥"
"त्रिषु गृभीतः द्रु-पदेषु बद्धः शुनःशेपः आदित्यम् अह्वत् हि विद्वान् अ-दब्धः राजा वरुणः एनं अव_ससृज्यात् पाशान् वि_मुमोक्तु","शुनःशेपः हि अह्वत् गृभीतः त्रिषु आदित्यम् द्रु-पदेषु बद्धः एनं राजा वरुणः अव_ससृज्यात् विद्वान् अ-दब्धः वि_मुमोक्तु पाशान्"," शुनः॒शेपो॒ ह्यह्व॑द्गृभी॒तस्त्रि॒ष्वा॑दि॒त्यं द्रु॑प॒देषु॑ ब॒द्धः ।# अवै॑नं॒ राजा॒ वरु॑णः ससृज्याद्वि॒द्वाँ अद॑ब्धो॒ वि मु॑मोक्तु॒ पाशा॑न् ॥"
"राजन् प्र-चेता(चेतः) असुर वरुण ते हेळः (वयं) नमोभिः अव_ईमहे यज्ञेभिः हविर्भिः अव_(ईमहे) अस्मभ्यम् कृतानि एनांसि क्षयन् (त्वं) शिश्रथः(अशिश्रथः)","ते हेळः वरुण नमोभिः अव_(ईमहे) यज्ञेभिः अव_ईमहे हविर्भिः क्षयन् अस्मभ्यम् असुर प्र-चेता(चेतः) राजन् एनांसि शिश्रथः(अशिश्रथः) कृतानि (वयं) (त्वं)"," अव॑ ते॒ हेळो॑ वरुण॒ नमो॑भि॒रव॑ य॒ज्ञेभि॑रीमहे ह॒विर्भिः॑ ।# क्षय॑न्न॒स्मभ्य॑मसुर प्रचेता॒ राज॒न्नेनां॑सि शिश्रथः कृ॒तानि॑ ॥"
"वरुण (त्वं) उत्तमम् पाशम् अस्मत् उत्_श्रथाय अधमं अव_(श्रथाय) मध्यमं वि_(श्रथाय) अथा(अथ) आदित्य वयं तव व्रते अदितये अन्-आगसः स्याम","उत्तमम् वरुण पाशम् अस्मत् अव_(श्रथाय) अधमं वि_(श्रथाय) मध्यमं उत्_श्रथाय अथा(अथ) वयं आदित्य व्रते तव अन्-आगसः अदितये स्याम (त्वं)"," उदु॑त्त॒मं व॑रुण॒ पाश॑म॒स्मदवा॑ध॒मं वि म॑ध्य॒मं श्र॑थाय ।# अथा॑ व॒यमा॑दित्य व्र॒ते तवाना॑गसो॒ अदि॑तये स्याम ॥"
"यत् चित् हि ते विशः यथा प्र देव वरुण व्रतम् मिनीमसि द्यवि-द्यवि .","यत् व्रतम् मिनीमसि द्यवि-द्यवि . चित् हि ते विशः यथा प्र देव वरुण","यच्चिद्धि ते विशो यथा प्र देव वरुण व्रतम् मिनीमसि द्यविद्यवि"
"विष्णोः कर्माणि पश्यत यतः व्रतानि पस्पशे इन्द्रस्य युज्यः सखा .भवति","विष्णोः .भवति कर्माणि पश्यत यतः व्रतानि पस्पशे इन्द्रस्य युज्यः सखा","विष्णोः कर्माणि पश्यत यतो व्रतानि पस्पशे । इन्द्रस्य युज्यः सखा ॥"
